distance,tot_pos_uncertainty,device_name,date_time_1,date_time_2,location,neighborhood
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:35,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:36,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
6.832487977,23,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
6.832487977,25,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:34,2/2/2023 13:35,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:35,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:36,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,26,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,26,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:33,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:34,2/2/2023 13:35,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:35,2/2/2023 13:36,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:36,2/2/2023 13:37,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,19,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,19,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,19,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:52,12/15/2022 11:53,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:53,12/15/2022 11:54,open outdoor area,Kibera
0.05,17,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:54,12/15/2022 11:55,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:55,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:55,12/15/2022 11:56,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,14,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,15,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,16,ARTYIPAL,12/15/2022 11:56,12/15/2022 11:56,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,17,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,17,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,18,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,18,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:52,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:52,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:53,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:53,12/15/2022 11:54,open outdoor area,Kibera
0.05,14,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,16,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
0.05,15,ECSFFIUV,12/15/2022 11:54,12/15/2022 11:54,open outdoor area,Kibera
